Open_time,Open,High,Low,Close,Volume,Close_time,Quote_asset_volume,Number_of_trades,Taker_buy_base_asset_volume,Taker_buy_quote_asset_volume
2025-05-01 23:00:00,2.2156,2.2186,2.2093,2.2123,2128478.7,2025-05-01 23:59:59.999,4709327.90673,19685,890894.9,1971593.21239
2025-05-02 00:00:00,2.2122,2.2228,2.2076,2.2169,2734754.1,2025-05-02 00:59:59.999,6055813.53169,31789,1394981.8,3089444.99044
2025-05-02 01:00:00,2.2168,2.2256,2.2125,2.2162,3061016.4,2025-05-02 01:59:59.999,6792386.69113,29738,1983518.8,4401554.65026
2025-05-02 02:00:00,2.2163,2.2306,2.2119,2.2275,3668878.2,2025-05-02 02:59:59.999,8154230.99136,23834,2285909.9,5080207.88623
2025-05-02 03:00:00,2.2276,2.2336,2.224,2.2244,2595176.7,2025-05-02 03:59:59.999,5780435.92425,23787,1312998.6,2924762.15392
2025-05-02 04:00:00,2.2245,2.2329,2.2213,2.2243,2219362.6,2025-05-02 04:59:59.999,4943399.23624,28648,823414.2,1833957.84504
2025-05-02 05:00:00,2.2243,2.231,2.2094,2.2123,3605893.3,2025-05-02 05:59:59.999,8000525.94708,29309,1475703.1,3275821.71627
2025-05-02 06:00:00,2.2122,2.2169,2.2045,2.2107,4994792.9,2025-05-02 06:59:59.999,11042163.43436,33971,2065680.0,4567277.67838
2025-05-02 07:00:00,2.2107,2.2138,2.192,2.1945,6181102.1,2025-05-02 07:59:59.999,13604481.69584,43934,2670423.9,5877612.83855
2025-05-02 08:00:00,2.1946,2.2162,2.1938,2.2132,3129933.7,2025-05-02 08:59:59.999,6910157.14043,28027,1759996.5,3883871.22527
2025-05-02 09:00:00,2.2132,2.2141,2.2046,2.2084,2316865.0,2025-05-02 09:59:59.999,5117282.03848,18460,1399335.1,3090650.20693
2025-05-02 10:00:00,2.2084,2.2162,2.208,2.2122,2884912.8,2025-05-02 10:59:59.999,6382114.35684,23855,1772196.2,3920394.24501
2025-05-02 11:00:00,2.2122,2.22,2.2122,2.2151,2853105.7,2025-05-02 11:59:59.999,6322207.53831,22838,1633144.8,3619284.21477
2025-05-02 12:00:00,2.2151,2.2226,2.206,2.2223,6047875.7,2025-05-02 12:59:59.999,13395776.43966,43935,3159124.2,6997666.13077
2025-05-02 13:00:00,2.2223,2.2235,2.2114,2.2179,4579104.2,2025-05-02 13:59:59.999,10153413.69412,48289,2095215.9,4645380.32327
2025-05-02 14:00:00,2.2178,2.2411,2.2176,2.2342,6355707.4,2025-05-02 14:59:59.999,14184666.29119,58653,3340449.0,7455898.2633
2025-05-02 15:00:00,2.2343,2.2376,2.2092,2.2163,5094968.3,2025-05-02 15:59:59.999,11315071.69358,46518,2409741.6,5351700.22284
2025-05-02 16:00:00,2.2164,2.236,2.2164,2.2261,4898802.0,2025-05-02 16:59:59.999,10919655.62835,44009,2534247.8,5647976.55287
2025-05-02 17:00:00,2.226,2.226,2.211,2.2147,3435016.0,2025-05-02 17:59:59.999,7616100.76745,36411,1903218.4,4220379.96916
2025-05-02 18:00:00,2.2147,2.2188,2.2103,2.2129,2346989.0,2025-05-02 18:59:59.999,5197754.21972,29084,1177748.8,2608609.46398
2025-05-02 19:00:00,2.2128,2.2128,2.2001,2.2093,3500806.1,2025-05-02 19:59:59.999,7722217.48283,32523,1672139.2,3688586.87662
2025-05-02 20:00:00,2.2092,2.2166,2.2018,2.215,2809448.0,2025-05-02 20:59:59.999,6209503.25777,22510,1199262.7,2652158.8358
2025-05-02 21:00:00,2.2149,2.2154,2.1978,2.2028,2019004.7,2025-05-02 21:59:59.999,4454646.00592,14961,983657.3,2170844.0162
2025-05-02 22:00:00,2.2028,2.2049,2.1951,2.1992,1763259.5,2025-05-02 22:59:59.999,3877537.62812,19571,791539.0,1740777.75449
2025-05-02 23:00:00,2.1991,2.2099,2.1981,2.2093,1713700.8,2025-05-02 23:59:59.999,3778371.79691,15523,1083855.1,2389237.41032
2025-05-03 00:00:00,2.2093,2.2132,2.2011,2.2061,1769677.8,2025-05-03 00:59:59.999,3906461.91192,21434,712256.0,1571967.81552
2025-05-03 01:00:00,2.2062,2.2079,2.197,2.2024,1608494.0,2025-05-03 01:59:59.999,3540951.07768,20634,605653.9,1333278.38583
2025-05-03 02:00:00,2.2024,2.22,2.2021,2.2186,2413644.8,2025-05-03 02:59:59.999,5338967.61405,17418,1592564.4,3521000.36778
2025-05-03 03:00:00,2.2185,2.2198,2.211,2.2123,1920666.0,2025-05-03 03:59:59.999,4252771.18473,17988,832013.4,1842086.92463
2025-05-03 04:00:00,2.2123,2.2187,2.2106,2.2173,1112240.5,2025-05-03 04:59:59.999,2463459.52268,13649,383257.7,848641.33694
2025-05-03 05:00:00,2.2173,2.2174,2.2101,2.2118,744724.7,2025-05-03 05:59:59.999,1648201.4391,10338,348080.5,770306.87866
2025-05-03 06:00:00,2.2119,2.2122,2.2034,2.2044,985756.6,2025-05-03 06:59:59.999,2175042.91509,12008,392379.2,865739.98965
2025-05-03 07:00:00,2.2044,2.2051,2.2,2.2034,1436514.8,2025-05-03 07:59:59.999,3163969.44079,14856,691462.8,1522929.71882
2025-05-03 08:00:00,2.2035,2.2074,2.1981,2.2039,1854425.3,2025-05-03 08:59:59.999,4082419.95046,14630,563531.3,1241017.23194
2025-05-03 09:00:00,2.2039,2.2041,2.1941,2.1995,1417229.9,2025-05-03 09:59:59.999,3116613.71679,15687,609036.1,1339396.52506
2025-05-03 10:00:00,2.1996,2.1996,2.1829,2.1846,3762443.3,2025-05-03 10:59:59.999,8240597.95478,29209,1466293.6,3213301.0537
2025-05-03 11:00:00,2.1847,2.195,2.1834,2.1881,2984414.1,2025-05-03 11:59:59.999,6533113.78135,22732,1548526.1,3391325.08997
2025-05-03 12:00:00,2.1881,2.1996,2.1879,2.197,1592051.8,2025-05-03 12:59:59.999,3494702.55965,17237,881472.5,1934995.54415
2025-05-03 13:00:00,2.1971,2.2036,2.1963,2.2028,1708180.0,2025-05-03 13:59:59.999,3759642.30251,14021,999369.0,2199583.13715
2025-05-03 14:00:00,2.2027,2.2145,2.1999,2.2115,4181283.4,2025-05-03 14:59:59.999,9228205.86526,27964,2429173.7,5360656.3108
2025-05-03 15:00:00,2.2115,2.2156,2.2065,2.2095,1864150.7,2025-05-03 15:59:59.999,4123643.64083,23687,916886.5,2028216.20697
2025-05-03 16:00:00,2.2096,2.2112,2.195,2.2009,2193194.2,2025-05-03 16:59:59.999,4832609.64548,28057,814658.3,1794395.92046
2025-05-03 17:00:00,2.2009,2.2009,2.176,2.1911,4949057.9,2025-05-03 17:59:59.999,10813487.0968,47389,2485347.2,5431362.09335
2025-05-03 18:00:00,2.1911,2.1969,2.18,2.1826,1992139.3,2025-05-03 18:59:59.999,4360390.36642,20632,931012.8,2038118.40078
2025-05-03 19:00:00,2.1826,2.1957,2.1794,2.1936,1296819.0,2025-05-03 19:59:59.999,2838404.47226,15584,620706.0,1358510.56479
2025-05-03 20:00:00,2.1936,2.196,2.188,2.1923,1019419.1,2025-05-03 20:59:59.999,2234339.11421,15525,476242.3,1043697.93874
2025-05-03 21:00:00,2.1923,2.1993,2.1833,2.1915,2320383.7,2025-05-03 21:59:59.999,5086909.79832,14791,1423432.3,3121063.23645
2025-05-03 22:00:00,2.1915,2.1973,2.1869,2.1939,1898136.3,2025-05-03 22:59:59.999,4159760.00707,14742,889221.3,1948142.24991
2025-05-03 23:00:00,2.1939,2.1959,2.1845,2.1872,1516320.8,2025-05-03 23:59:59.999,3320345.45926,15099,645345.0,1413276.43345
2025-05-04 00:00:00,2.1872,2.1969,2.1844,2.1878,1373323.8,2025-05-04 00:59:59.999,3006757.35244,20579,703902.9,1540858.49398
2025-05-04 01:00:00,2.1877,2.2045,2.185,2.2034,1749521.1,2025-05-04 01:59:59.999,3842347.67423,26245,751275.0,1649994.72981
2025-05-04 02:00:00,2.2035,2.2188,2.1962,2.2009,2804044.6,2025-05-04 02:59:59.999,6193896.45695,37899,1393796.2,3079396.39771
2025-05-04 03:00:00,2.2009,2.2042,2.1895,2.1984,2189340.9,2025-05-04 03:59:59.999,4808551.32111,28251,983517.6,2159499.54495
2025-05-04 04:00:00,2.1985,2.2057,2.1917,2.1976,1525542.0,2025-05-04 04:59:59.999,3356799.80604,20799,639760.6,1407105.91527
2025-05-04 05:00:00,2.1976,2.2125,2.1965,2.2079,2114816.1,2025-05-04 05:59:59.999,4668783.42733,21848,1182217.6,2610055.89707
2025-05-04 06:00:00,2.2079,2.2124,2.2017,2.2095,1385798.9,2025-05-04 06:59:59.999,3058728.29204,17704,635876.8,1403570.83306
2025-05-04 07:00:00,2.2095,2.2122,2.2028,2.2112,1368489.7,2025-05-04 07:59:59.999,3022269.17138,20442,713883.6,1576412.35468
2025-05-04 08:00:00,2.2111,2.2116,2.1914,2.1919,2410254.3,2025-05-04 08:59:59.999,5301119.44027,24456,790944.4,1739808.80754
2025-05-04 09:00:00,2.1918,2.1919,2.1781,2.1801,5067870.8,2025-05-04 09:59:59.999,11062310.86859,35041,2291494.1,5001672.21422
2025-05-04 10:00:00,2.1801,2.1904,2.1793,2.186,2118982.5,2025-05-04 10:59:59.999,4628740.0787,18956,1318579.2,2880233.94959
2025-05-04 11:00:00,2.1859,2.1919,2.1819,2.1891,1897595.0,2025-05-04 11:59:59.999,4152065.55416,16855,821546.6,1797511.47942
2025-05-04 12:00:00,2.1892,2.193,2.1842,2.1886,1682635.4,2025-05-04 12:59:59.999,3683523.35068,15371,802410.1,1757167.68949
2025-05-04 13:00:00,2.1887,2.1927,2.172,2.1801,2912547.7,2025-05-04 13:59:59.999,6350334.26434,29267,1278526.8,2787641.43712
2025-05-04 14:00:00,2.1801,2.1912,2.1783,2.1905,1750531.5,2025-05-04 14:59:59.999,3828644.49171,16510,813080.5,1777682.91125
2025-05-04 15:00:00,2.1905,2.2054,2.1897,2.1969,2901007.5,2025-05-04 15:59:59.999,6373021.26922,25875,1655638.7,3636970.859
2025-05-04 16:00:00,2.197,2.1995,2.1808,2.1834,1933506.8,2025-05-04 16:59:59.999,4231975.3898,22854,980753.9,2146721.66258
2025-05-04 17:00:00,2.1834,2.1866,2.1691,2.1757,2535668.5,2025-05-04 17:59:59.999,5519298.25704,26405,1210134.1,2633958.6048
2025-05-04 18:00:00,2.1758,2.1836,2.1677,2.1695,4357291.2,2025-05-04 18:59:59.999,9468205.85796,23670,2610279.8,5671813.49394
2025-05-04 19:00:00,2.1696,2.1795,2.1642,2.1758,3147019.1,2025-05-04 19:59:59.999,6829373.55558,23644,1605947.5,3486624.55184
2025-05-04 20:00:00,2.1758,2.1844,2.1723,2.1844,2507414.4,2025-05-04 20:59:59.999,5467543.56145,19840,1350768.0,2946034.97498
2025-05-04 21:00:00,2.1844,2.1858,2.1754,2.1846,1312475.7,2025-05-04 21:59:59.999,2860945.9527,12468,732270.8,1596031.76236
2025-05-04 22:00:00,2.1846,2.1846,2.1549,2.1624,4419381.5,2025-05-04 22:59:59.999,9566094.59651,45859,1674145.8,3624533.37752
